query,target,query_first_line,target_first_line,ANI
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9065d9fc.k=31.scaled=100.DNA.dup=0.GCA_008610045.1_PDT000069282.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAKWRQ010000001.1 Salmonella enterica subsp. enterica serovar Enteritidis strain NY56581414 SAMN03838274-rid5128733.denovo.01, whole genome shotgun sequence",0.9882417357933709
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/906795ea.k=31.scaled=100.DNA.dup=0.GCA_014927765.1_PDT000865435.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAWMSW010000001.1 Salmonella enterica strain PNUSAS176543 SAMN16522503-rid10840643.denovo.001, whole genome shotgun sequence",0.9850505610045729
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/90bd49f6.k=31.scaled=100.DNA.dup=0.GCA_014738035.1_PDT000845044.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAWHLV010000001.1 Salmonella enterica subsp. enterica serovar Montevideo strain FSIS12033537 SAMN16261506-rid10627393.denovo.01, whole genome shotgun sequence",0.986376435348057
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/90f6adbb.k=31.scaled=100.DNA.dup=0.GCA_036594975.1_PDT002077752.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABQGKV010000001.1 Salmonella enterica strain PNUSAS420708 SAMN39935067-rid20980763.denovo.01, whole genome shotgun sequence",0.9874703485945403
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/90fbd006.k=31.scaled=100.DNA.dup=0.GCA_011655995.1_PDT000051471.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAQOVZ010000001.1 Salmonella enterica subsp. enterica serovar Virchow strain FDA572305 1-1-1 SAMN02846622-rid5028663.denovo.001, whole genome shotgun sequence",0.9875624662768008
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/916bd9eb.k=31.scaled=100.DNA.dup=0.GCA_026218135.1_PDT001487528.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABJKNV010000001.1 Salmonella enterica subsp. enterica serovar Infantis strain FSIS12216574 SAMN31759756-rid15889843.denovo.001, whole genome shotgun sequence",0.9879696385343136
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9223b553.k=31.scaled=100.DNA.dup=0.GCA_005714875.1_PDT000421191.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AADQHC010000001.1 Salmonella enterica strain PNUSAS064401 SAMN10619151-rid6919623.denovo.01, whole genome shotgun sequence",0.986701568134083
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/924eaea2.k=31.scaled=100.DNA.dup=0.GCA_032500395.1_PDT001917502.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABNNTO010000001.1 Salmonella enterica strain PNUSAS389270 SAMN37691985-rid19630293.denovo.01, whole genome shotgun sequence",0.9880547747593762
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/927d5d38.k=31.scaled=100.DNA.dup=0.GCA_033862335.1_PDT001992810.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABPCKX010000001.1 Salmonella enterica strain PNUSAS402328 SAMN38331108-rid20274963.denovo.01, whole genome shotgun sequence",0.9873569995787718
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/929ff46d.k=31.scaled=100.DNA.dup=0.GCA_041896925.1_PDT002376211.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABUOZY010000001.1 Salmonella enterica strain PNUSAS472558 SAMN43561906-rid23321623.denovo.01, whole genome shotgun sequence",0.9876583537115042
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/92ee6936.k=31.scaled=100.DNA.dup=0.GCA_032876345.1_PDT001948355.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABODTF010000001.1 Salmonella enterica strain PNUSAS393575 SAMN37886645-rid19911953.denovo.01, whole genome shotgun sequence",0.9877115456286939
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/93254d21.k=31.scaled=100.DNA.dup=0.GCA_020716325.1_PDT001166977.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABDQBE010000001.1 Salmonella enterica strain PNUSAS241228 SAMN22824460-rid13253103.denovo.01, whole genome shotgun sequence",0.9877824280575896
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/939b2e45.k=31.scaled=100.DNA.dup=0.GCA_010391275.1_PDT000032838.3_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AANQLW010000001.1 Salmonella enterica subsp. enterica serovar Farmsen strain FNE0139 SAMN02698308-rid4988933.denovo.01, whole genome shotgun sequence",0.9850558825372288
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/93de66d1.k=31.scaled=100.DNA.dup=0.GCA_006797785.1_PDT000344536.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAGBMB010000001.1 Salmonella enterica strain PNUSAS044779 SAMN09636236-rid6042943.denovo.01, whole genome shotgun sequence",0.9849645875275952
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/93fe71b1.k=31.scaled=100.DNA.dup=0.GCA_007512445.1_PDT000459975.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAIDZV010000001.1 Salmonella enterica subsp. enterica strain 414679 SAMN10882286-rid7234623.denovo.01, whole genome shotgun sequence",0.9878913489374379
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/94ec06e0.k=31.scaled=100.DNA.dup=0.GCA_007168755.1_PDT000328962.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAHFAY010000001.1 Salmonella enterica subsp. enterica serovar Stanley strain 174681 SAMN09404385-rid4629633.denovo.01, whole genome shotgun sequence",0.9879054789725501
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/950070c6.k=31.scaled=100.DNA.dup=0.GCA_006166425.1_PDT000244482.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAETMV010000001.1 Salmonella enterica strain PNUSAS023629 SAMN07662734-rid5680623.denovo.01, whole genome shotgun sequence",0.9876119218662015
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/95403711.k=31.scaled=100.DNA.dup=0.GCA_014626235.1_PDT000838425.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAWENV010000001.1 Salmonella enterica strain PNUSAS167995 SAMN16200545-rid10525493.denovo.01, whole genome shotgun sequence",0.9879110549493885
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9634e03e.k=31.scaled=100.DNA.dup=0.GCA_034991155.1_ASM3499115v1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","JAPSAW010000010.1 Salmonella enterica subsp. enterica serovar Muenster strain ME2L-22-1029 NODE_10_length_163803_cov_11.187566, whole genome shotgun sequence",0.9860472685580435
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9659f036.k=31.scaled=100.DNA.dup=0.GCA_020812775.1_PDT001172077.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABDTLJ010000001.1 Salmonella enterica strain 1046169001 SAMN23008181-rid13296083.denovo.01, whole genome shotgun sequence",0.9876344197371986
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9694348c.k=31.scaled=100.DNA.dup=0.GCA_021144045.1_PDT001156512.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","DAFICD010000001.1 TPA_asm: Salmonella enterica subsp. enterica isolate children SAMN16824862-rid13552653.denovo.01, whole genome shotgun sequence",0.9873849603561312
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/96e97077.k=31.scaled=100.DNA.dup=0.GCA_010670725.1_PDT000139162.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAOHWM010000001.1 Salmonella enterica subsp. enterica serovar Gaminara strain PNUSAS002509 SAMN05389752-rid5298893.denovo.01, whole genome shotgun sequence",0.9852751384598902
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/96eea0db.k=31.scaled=100.DNA.dup=0.GCA_009563425.1_PDT000257025.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAMYIP010000001.1 Salmonella enterica subsp. enterica serovar Enteritidis strain PNUSAS026105 SAMN07812419-rid5730483.denovo.01, whole genome shotgun sequence",0.9876491287803153
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/96f014f3.k=31.scaled=100.DNA.dup=0.GCA_007265365.1_PDT000342765.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAHMDF010000001.1 Salmonella enterica subsp. enterica serovar Amager strain 308524 SAMN09628603-rid6029653.denovo.01, whole genome shotgun sequence",0.9883564398276049
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/971962e7.k=31.scaled=100.DNA.dup=0.GCA_010459905.1_PDT000137041.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AANURY010000001.1 Salmonella enterica subsp. enterica serovar Braenderup strain PNUSAS002627 SAMN05300576-rid5293903.denovo.01, whole genome shotgun sequence",0.988556831016894
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/977c95cc.k=31.scaled=100.DNA.dup=0.GCA_010726695.1_PDT000235020.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAOLYI010000001.1 Salmonella enterica subsp. enterica serovar Braenderup strain PNUSAS019643 SAMN07498981-rid5638193.denovo.01, whole genome shotgun sequence",0.9880555149145378
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/97a7f250.k=31.scaled=100.DNA.dup=0.GCA_006201745.1_PDT000294261.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAEWCD010000001.1 Salmonella enterica strain CFSAN076780 SAMN08640432-rid5900363.denovo.01, whole genome shotgun sequence",0.9875753300017007
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9808e8e8.k=31.scaled=100.DNA.dup=0.GCA_009031805.1_PDT000180527.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AALVRM010000001.1 Salmonella enterica subsp. enterica serovar Enteritidis strain 291839 SAMN06248294-rid5405183.denovo.01, whole genome shotgun sequence",0.9877892840691578
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/98111479.k=31.scaled=100.DNA.dup=0.GCA_010472425.1_PDT000230244.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AANVYJ010000001.1 Salmonella enterica subsp. enterica serovar Indiana strain PNUSAS019089 SAMN07419925-rid5608843.denovo.01, whole genome shotgun sequence",0.9869522721747683
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/982199c1.k=31.scaled=100.DNA.dup=0.GCA_025110145.1_PDT001412258.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","DAJDMJ010000001.1 TPA_asm: Salmonella enterica strain 2012K-0284 SAMN29253051-rid15306103.denovo.01, whole genome shotgun sequence",0.9876319832102931
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/982671fa.k=31.scaled=100.DNA.dup=0.GCA_020913305.1_PDT001179233.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABDXGD010000001.1 Salmonella enterica subsp. enterica serovar Anatum strain 1521245 SAMN23310544-rid13364343.denovo.01, whole genome shotgun sequence",0.9888755302121465
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/98402195.k=31.scaled=100.DNA.dup=0.GCA_007295735.1_PDT000378471.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAHOGX010000001.1 Salmonella enterica subsp. enterica serovar Typhimurium strain 582285 SAMN10069047-rid6597233.denovo.01, whole genome shotgun sequence",0.9876613032709878
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/985b36ad.k=31.scaled=100.DNA.dup=0.GCA_023104705.1_PDT001293492.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABFXPI010000001.1 Salmonella enterica strain PNUSAS267640 SAMN27762663-rid14300463.denovo.01, whole genome shotgun sequence",0.987766705144538
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9887a048.k=31.scaled=100.DNA.dup=0.GCA_007739775.1_PDT000549094.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAISXI010000001.1 Salmonella enterica strain PNUSAS082689 SAMN12360768-rid7906703.denovo.01, whole genome shotgun sequence",0.9880701295717075
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/988bbae0.k=31.scaled=100.DNA.dup=0.GCA_024120775.1_PDT001350853.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABGWXV010000001.1 Salmonella enterica strain PNUSAS280382 SAMN29453877-rid14785373.denovo.01, whole genome shotgun sequence",0.988038625985092
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/99327287.k=31.scaled=100.DNA.dup=0.GCA_009580765.1_PDT000269722.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAMZRB010000001.1 Salmonella enterica subsp. enterica serovar Dublin strain FSIS11706052 SAMN08138547-rid5797863.denovo.01, whole genome shotgun sequence",0.9871873093720077
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/99d15d60.k=31.scaled=100.DNA.dup=0.GCA_017277155.1_PDT000842307.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAZJFU010000001.1 Salmonella enterica strain PNUSAS169401 SAMN16240643-rid10601633.denovo.01, whole genome shotgun sequence",0.9860739574025308
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/99efb366.k=31.scaled=100.DNA.dup=0.GCA_012089505.1_PDT000719319.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AARPMD010000001.1 Salmonella enterica strain PNUSAS138692 SAMN14543505-rid9701143.denovo.01, whole genome shotgun sequence",0.9876810070388846
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/99f05778.k=31.scaled=100.DNA.dup=0.GCA_019590705.1_PDT001108617.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABBXMX010000001.1 Salmonella enterica strain PNUSAS219982 SAMN20742903-rid12843483.denovo.01, whole genome shotgun sequence",0.9874614005316595
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9a63aa08.k=31.scaled=100.DNA.dup=0.GCA_032880275.1_PDT001778334.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABODYM010000001.1 Salmonella enterica subsp. enterica serovar Dublin strain SAL-22-VL-ON-ON-0040 SAMN35724180-rid18380373.denovo.001, whole genome shotgun sequence",0.9871612716032578
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9a70953c.k=31.scaled=100.DNA.dup=0.GCA_011135195.1_PDT000301222.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAPJDG010000001.1 Salmonella enterica subsp. enterica serovar Enteritidis strain 372689 SAMN08822375-rid5943043.denovo.01, whole genome shotgun sequence",0.987841520088257
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9a7735a6.k=31.scaled=100.DNA.dup=0.GCA_014906785.1_PDT000861503.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAWLOO010000001.1 Salmonella enterica subsp. enterica serovar Typhimurium strain 999740 SAMN16432156-rid10763183.denovo.01, whole genome shotgun sequence",0.9878737243782318
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9afb53aa.k=31.scaled=100.DNA.dup=0.GCA_007461595.1_PDT000541723.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAIAID010000001.1 Salmonella enterica subsp. enterica serovar Heidelberg strain 768851 SAMN12250430-rid7857473.denovo.01, whole genome shotgun sequence",0.9876928423503241
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9b44bd26.k=31.scaled=100.DNA.dup=0.GCA_025183825.1_PDT001414653.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABIFQP010000001.1 Salmonella enterica strain PNUSAS299142 SAMN30808886-rid15324043.denovo.01, whole genome shotgun sequence",0.9877302850065052
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9b97b06a.k=31.scaled=100.DNA.dup=0.GCA_007067185.1_PDT000244248.2_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAGZOL010000001.1 Salmonella enterica strain PNUSAS024058 SAMN07693582-rid5678313.denovo.01, whole genome shotgun sequence",0.9875708235752407
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9b9c46c5.k=31.scaled=100.DNA.dup=0.GCA_033651285.1_PDT001984440.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABOVQE010000001.1 Salmonella enterica strain FDA1237530-S027-001 SAMN38247453-rid20212223.denovo.01, whole genome shotgun sequence",0.9990904077357052
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9bd700cb.k=31.scaled=100.DNA.dup=0.GCA_025093205.1_PDT001411475.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","ABICON010000001.1 Salmonella enterica subsp. enterica serovar Typhimurium strain FSIS22209116 SAMN30696998-rid15298043.denovo.001, whole genome shotgun sequence",0.9877401410964192
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9c09f836.k=31.scaled=100.DNA.dup=0.GCA_006863345.1_PDT000001745.3_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAGLQJ010000001.1 Salmonella enterica subsp. enterica strain AZ_TG68515 SAMN02314184-rid5018333.denovo.01, whole genome shotgun sequence",0.988662998159317
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9c72b098.k=31.scaled=100.DNA.dup=0.GCA_014562435.1_PDT000730704.1_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAWBAW010000001.1 Salmonella enterica strain PNUSAS143511 SAMN14833439-rid9780723.denovo.01, whole genome shotgun sequence",0.9877391135850007
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLENN010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/9d8c0d73.k=31.scaled=100.DNA.dup=0.GCA_007754315.1_PDT000086594.3_genomic.fna.sig,"ABLENN010000000.1 gi|0|gb|ABLENN010000001.1| SAMN33902330-rid17485743.denovo.01, whole genome shotgun sequence length=576724","AAITVW010000001.1 Salmonella enterica subsp. enterica strain FDA204270-1 SAMN02845225-rid6489113.denovo.01, whole genome shotgun sequence",0.988497046920569
